year,month,day,date,elevation,weight,sex,age
1995,9,14,14/09/95,1200,15,f,1.5
1995,9,14,14/09/95,1200,13.5,m,1.5
1995,9,16,16/09/95,1000,12.5,f,1.5
1995,9,16,16/09/95,1450,22,m,1.5
1995,9,16,16/09/95,1450,16.5,m,1.5
1995,9,16,16/09/95,1600,20,m,1.5
1995,9,16,16/09/95,2050,16,m,1.5
1995,9,16,16/09/95,1600,13,m,1.5
1995,9,16,16/09/95,1700,16.5,m,1.5
1995,9,16,16/09/95,1700,14.5,m,1.5
1995,9,16,16/09/95,1850,18,m,1.5
1995,9,16,16/09/95,1900,13.5,f,1.5
1995,9,16,16/09/95,NA,15,m,1.5
1995,9,18,18/09/95,1700,17,f,1.5
1995,9,18,18/09/95,1200,14.5,m,1.5
1995,9,18,18/09/95,600,16,m,1.5
1995,9,18,18/09/95,1500,17.2,f,1.5
1995,9,18,18/09/95,NA,16.2,m,1.5
1995,9,18,18/09/95,1900,13.5,f,1.5
1995,9,18,18/09/95,1100,NA,m,1.5
1995,9,18,18/09/95,950,15,m,1.5
1995,9,18,18/09/95,1300,12,f,1.5
1995,9,18,18/09/95,NA,14.5,f,1.5
1995,9,18,18/09/95,1780,17.5,m,1.5
1995,9,20,20/09/95,1200,NA,m,1.5
1995,9,20,20/09/95,1850,16.5,m,1.5
1995,9,21,21/09/95,1550,13.5,m,1.5
1995,9,21,21/09/95,1700,16.2,m,1.5
1995,9,21,21/09/95,1800,18.5,m,1.5
1995,9,21,21/09/95,1200,15.1,m,1.5
1995,9,21,21/09/95,2100,16.5,m,1.5
1995,9,21,21/09/95,1800,18.5,f,1.5
1995,9,21,21/09/95,1900,NA,f,1.5
1995,9,21,21/09/95,NA,16,m,1.5
1995,9,21,21/09/95,1800,14,m,1.5
1995,9,21,21/09/95,NA,12,f,1.5
1995,9,22,22/09/95,2200,19,m,1.5
1995,9,22,22/09/95,2300,17,m,1.5
1995,9,22,22/09/95,1700,15,f,1.5
1995,9,22,22/09/95,1800,15,m,1.5
1995,9,22,22/09/95,2000,13,m,1.5
1995,9,22,22/09/95,1750,14,m,1.5
1995,9,22,22/09/95,1600,14.5,m,1.5
1995,9,22,22/09/95,1700,18,m,1.5
1995,9,22,22/09/95,2100,15,f,1.5
1995,9,22,22/09/95,1700,17,m,1.5
1995,9,22,22/09/95,1500,16,m,1.5
1995,9,22,22/09/95,1800,13.5,m,1.5
1995,9,22,22/09/95,900,16,m,1.5
1995,9,22,22/09/95,1600,14,m,1.5
1995,9,23,23/09/95,1650,14.5,m,1.5
1995,9,23,23/09/95,1900,12.5,f,1.5
1995,9,23,23/09/95,900,13,f,1.5
1995,9,23,23/09/95,2000,11.7,m,1.5
1995,9,23,23/09/95,1000,13.5,f,1.5
1995,9,23,23/09/95,1800,NA,f,1.5
1995,9,23,23/09/95,1800,13,m,1.5
1995,9,23,23/09/95,2200,18,m,1.5
1995,9,23,23/09/95,2000,19,f,1.5
1995,9,23,23/09/95,NA,16,m,1.5
1995,9,23,23/09/95,1700,13,f,1.5
1995,9,23,23/09/95,1800,16.5,f,1.5
1995,9,23,23/09/95,1900,13.5,f,1.5
1996,9,7,07/09/96,1700,16,f,1.5
1996,9,7,07/09/96,1700,17,m,1.5
1996,9,7,07/09/96,900,13.5,m,1.5
1996,9,7,07/09/96,NA,16,f,1.5
1996,9,7,07/09/96,1800,16,m,1.5
1996,9,7,07/09/96,1800,20,m,1.5
1996,9,7,07/09/96,1800,15,m,1.5
1996,9,7,07/09/96,2200,21,f,1.5
1996,9,7,07/09/96,1450,16.1,m,1.5
1996,9,7,07/09/96,1900,20.5,m,1.5
1996,9,7,07/09/96,1800,15.3,f,1.5
1996,9,7,07/09/96,1200,18,m,1.5
1996,9,7,07/09/96,NA,16.5,f,1.5
1996,9,7,07/09/96,1780,14,m,1.5
1996,9,7,07/09/96,1600,18,m,1.5
1996,9,7,07/09/96,1850,14,m,1.5
1996,9,7,07/09/96,2200,18,m,1.5
1996,9,7,07/09/96,1900,18,m,1.5
1996,9,7,07/09/96,1600,19,m,1.5
1996,9,7,07/09/96,NA,18,f,1.5
1996,9,7,07/09/96,900,NA,m,1.5
1996,9,7,07/09/96,1870,17.5,m,1.5
1996,9,7,07/09/96,1780,19.5,f,1.5
1996,9,8,08/09/96,1450,13,m,1.5
1996,9,8,08/09/96,1500,12,f,1.5
1996,9,8,08/09/96,NA,15.5,m,1.5
1996,9,8,08/09/96,1100,17.5,f,1.5
1996,9,8,08/09/96,1600,22,f,1.5
1996,9,8,08/09/96,2000,20,m,1.5
1996,9,8,08/09/96,1750,16.5,f,1.5
1996,9,8,08/09/96,1900,NA,m,1.5
1996,9,8,08/09/96,NA,16,m,1.5
1996,9,8,08/09/96,1800,14,m,1.5
1996,9,8,08/09/96,1850,14,m,1.5
1996,9,8,08/09/96,1600,15,f,1.5
1996,9,8,08/09/96,1800,16,f,1.5
1996,9,9,09/09/96,1530,17,m,1.5
1996,9,9,09/09/96,1650,19,m,1.5
1996,9,9,09/09/96,1850,17,m,1.5
1996,9,9,09/09/96,1700,12.5,m,1.5
1996,9,9,09/09/96,1800,14,m,1.5
1996,9,9,09/09/96,1900,18,f,1.5
1996,9,9,09/09/96,1900,18,m,1.5
1996,9,10,10/09/96,1450,11,m,1.5
1996,9,10,10/09/96,1450,14,f,1.5
1996,9,10,10/09/96,NA,14,f,1.5
1996,9,10,10/09/96,1900,13.4,f,1.5
1996,9,10,10/09/96,1400,17,m,1.5
1996,9,10,10/09/96,1100,15,f,1.5
1996,9,10,10/09/96,600,12.5,m,1.5
1996,9,10,10/09/96,2200,17,m,1.5
1996,9,10,10/09/96,1900,19,m,1.5
1996,9,10,10/09/96,2100,22,f,1.5
1996,9,10,10/09/96,1500,16,m,1.5
1996,9,10,10/09/96,NA,14,m,1.5
1996,9,10,10/09/96,1850,14.5,m,1.5
1996,9,10,10/09/96,1800,18,m,1.5
1996,9,11,11/09/96,1700,19,m,1.5
1996,9,11,11/09/96,1700,17,f,1.5
1996,9,11,11/09/96,1250,12,m,1.5
1996,9,11,11/09/96,1360,15.5,f,1.5
1996,9,11,11/09/96,1700,12.5,m,1.5
1996,9,11,11/09/96,1700,NA,m,1.5
1996,9,11,11/09/96,2200,14.5,m,1.5
1996,9,11,11/09/96,2000,19,m,1.5
1996,9,11,11/09/96,1700,18,f,1.5
1996,9,11,11/09/96,NA,12,m,1.5
1996,9,12,12/09/96,1360,16,f,1.5
1996,9,12,12/09/96,640,13,m,1.5
1996,9,12,12/09/96,2300,17,f,1.5
1996,9,12,12/09/96,NA,14,f,1.5
1996,9,12,12/09/96,1150,15,m,1.5
1996,9,12,12/09/96,1600,14,m,1.5
1996,9,13,13/09/96,1700,16,m,1.5
1996,9,13,13/09/96,1100,14,f,1.5
1996,9,13,13/09/96,2100,16,m,1.5
1996,9,13,13/09/96,1900,13,m,1.5
1996,9,13,13/09/96,2050,NA,f,1.5
1996,9,13,13/09/96,1900,NA,m,1.5
1996,9,13,13/09/96,1200,12.5,f,1.5
1996,9,13,13/09/96,1600,17.5,m,1.5
1996,9,13,13/09/96,2000,17.5,f,1.5
1996,9,13,13/09/96,1100,14,f,1.5
1996,9,13,13/09/96,1400,16,f,1.5
1996,9,13,13/09/96,1400,14,f,1.5
1996,9,13,13/09/96,1300,12,m,1.5
1996,9,13,13/09/96,1200,13.5,f,1.5
1996,9,13,13/09/96,1750,17,f,1.5
1996,9,14,14/09/96,1550,17.5,f,1.5
1996,9,14,14/09/96,1150,15,m,1.5
1996,9,14,14/09/96,1530,23,m,1.5
1996,9,14,14/09/96,1800,19,f,1.5
1996,9,14,14/09/96,1450,12.7,m,1.5
1996,9,14,14/09/96,1700,19,m,1.5
1996,9,14,14/09/96,NA,16,m,1.5
1996,9,14,14/09/96,1500,16,f,1.5
1996,9,14,14/09/96,1700,16,f,1.5
1996,9,16,16/09/96,1900,16,f,1.5
1996,9,17,17/09/96,700,13,f,1.5
1996,9,17,17/09/96,1750,13.5,m,1.5
1996,9,17,17/09/96,1000,12,f,1.5
1996,9,17,17/09/96,1700,17.5,m,1.5
1996,9,22,22/09/96,1800,19,f,1.5
1996,9,22,22/09/96,NA,14,f,1.5
1996,9,22,22/09/96,1900,15,m,1.5
1996,9,22,22/09/96,1800,10.2,f,1.5
1996,9,22,22/09/96,NA,13,f,1.5
1996,9,23,23/09/96,2200,22,m,1.5
1996,9,23,23/09/96,1900,12,f,1.5
1996,9,23,23/09/96,NA,14,f,1.5
1997,9,7,07/09/97,1700,17,m,1.5
1997,9,7,07/09/97,1700,17.5,m,1.5
1997,9,7,07/09/97,600,15,f,1.5
1997,9,7,07/09/97,1200,17,m,1.5
1997,9,7,07/09/97,1050,15,m,1.5
1997,9,7,07/09/97,1900,17.8,f,1.5
1997,9,7,07/09/97,1800,16,m,1.5
1997,9,7,07/09/97,1750,22,m,1.5
1997,9,7,07/09/97,1250,17.5,m,1.5
1997,9,7,07/09/97,950,17,m,1.5
1997,9,7,07/09/97,1390,12.5,f,1.5
1997,9,7,07/09/97,1600,16.5,f,1.5
1997,9,7,07/09/97,1800,14,m,1.5
1997,9,7,07/09/97,1900,17.1,m,1.5
1997,9,7,07/09/97,1600,15,m,1.5
1997,9,7,07/09/97,NA,16.5,f,1.5
1997,9,7,07/09/97,1900,14,m,1.5
1997,9,7,07/09/97,1800,14,m,1.5
1997,9,8,08/09/97,1500,15.5,f,1.5
1997,9,8,08/09/97,1700,17,f,1.5
1997,9,8,08/09/97,1050,16.5,m,1.5
1997,9,8,08/09/97,1800,17,m,1.5
1997,9,8,08/09/97,1800,19,m,1.5
1997,9,8,08/09/97,1600,16.3,m,1.5
1997,9,8,08/09/97,1300,17,m,1.5
1997,9,8,08/09/97,1800,18,m,1.5
1997,9,8,08/09/97,2000,16.7,m,1.5
1997,9,8,08/09/97,1540,16.2,m,1.5
1997,9,8,08/09/97,1700,15,f,1.5
1997,9,8,08/09/97,NA,14,f,1.5
1997,9,8,08/09/97,NA,8,f,1.5
1997,9,8,08/09/97,950,15,f,1.5
1997,9,8,08/09/97,NA,18,m,1.5
1997,9,9,09/09/97,1700,17.5,m,1.5
1997,9,9,09/09/97,1450,14.5,m,1.5
1997,9,9,09/09/97,1100,10,m,1.5
1997,9,9,09/09/97,NA,12,m,1.5
1997,9,9,09/09/97,1570,19.8,m,1.5
1997,9,9,09/09/97,1600,20.6,m,1.5
1997,9,9,09/09/97,1750,17,m,1.5
1997,9,9,09/09/97,NA,20.4,m,1.5
1997,9,9,09/09/97,1800,17,m,1.5
1997,9,9,09/09/97,NA,12.5,f,1.5
1997,9,9,09/09/97,1600,11,f,1.5
1997,9,9,09/09/97,1600,17.5,m,1.5
1997,9,9,09/09/97,1800,18.5,m,1.5
1997,9,9,09/09/97,1850,14.5,m,1.5
1997,9,9,09/09/97,800,14.5,m,1.5
1997,9,9,09/09/97,1900,12,m,1.5
1997,9,9,09/09/97,1400,16,m,1.5
1997,9,9,09/09/97,1700,13,f,1.5
1997,9,9,09/09/97,1150,13,m,1.5
1997,9,9,09/09/97,1700,18,m,1.5
1997,9,9,09/09/97,1200,15,f,1.5
1997,9,9,09/09/97,1600,12,m,1.5
1997,9,10,10/09/97,1850,10.5,m,1.5
1997,9,10,10/09/97,1650,17,f,1.5
1997,9,10,10/09/97,1700,16.5,f,1.5
1997,9,10,10/09/97,1100,11,m,1.5
1997,9,10,10/09/97,1900,14.3,f,1.5
1997,9,10,10/09/97,2050,12.6,f,1.5
1997,9,10,10/09/97,1700,18.2,m,1.5
1997,9,10,10/09/97,600,11,f,1.5
1997,9,10,10/09/97,NA,14,m,1.5
1997,9,10,10/09/97,900,12,m,1.5
1997,9,10,10/09/97,1700,18,f,1.5
1997,9,10,10/09/97,NA,10,f,1.5
1997,9,11,11/09/97,1150,14,m,1.5
1997,9,11,11/09/97,1780,20,m,1.5
1997,9,11,11/09/97,1500,13,f,1.5
1997,9,11,11/09/97,500,14.4,f,1.5
1997,9,11,11/09/97,NA,16.5,f,1.5
1997,9,11,11/09/97,1700,16,f,1.5
1997,9,11,11/09/97,1900,12.5,f,1.5
1997,9,12,12/09/97,1900,15.6,f,1.5
1997,9,12,12/09/97,1250,15,f,1.5
1997,9,12,12/09/97,NA,15,f,1.5
1997,9,13,13/09/97,1700,19.5,m,1.5
1997,9,13,13/09/97,1430,17.5,m,1.5
1997,9,13,13/09/97,1700,14,f,1.5
1997,9,13,13/09/97,1800,16,m,1.5
1997,9,13,13/09/97,1500,14,f,1.5
1997,9,14,14/09/97,1600,14.5,f,1.5
1997,9,14,14/09/97,2000,18,f,1.5
1997,9,14,14/09/97,1700,15.5,f,1.5
1997,9,14,14/09/97,1600,15,f,1.5
1997,9,14,14/09/97,1750,14,f,1.5
1997,9,15,15/09/97,1700,14.5,f,1.5
1997,9,15,15/09/97,NA,13,f,1.5
1997,9,15,15/09/97,1450,16,f,1.5
1997,9,15,15/09/97,1800,19.5,f,1.5
1997,9,16,16/09/97,1400,15.1,f,1.5
1997,9,16,16/09/97,1250,13,f,1.5
1997,9,18,18/09/97,1700,16,f,1.5
1997,9,18,18/09/97,850,11,f,1.5
1997,9,18,18/09/97,2200,19,m,1.5
1997,9,18,18/09/97,650,13,m,1.5
1997,9,19,19/09/97,1430,20,f,1.5
1997,9,19,19/09/97,2300,19.5,m,1.5
1997,9,19,19/09/97,1100,11,f,1.5
1997,9,19,19/09/97,1600,14.5,f,1.5
1997,9,19,19/09/97,1500,13,f,1.5
1997,9,20,20/09/97,1600,15,f,1.5
1997,9,20,20/09/97,1150,14.7,f,1.5
1997,9,20,20/09/97,2000,15.5,f,1.5
1997,9,20,20/09/97,NA,14,f,1.5
1997,9,20,20/09/97,1500,16,f,1.5
1997,9,20,20/09/97,NA,11.5,f,1.5
1997,9,22,22/09/97,1300,16,f,1.5
1997,9,22,22/09/97,1800,17,m,1.5
1997,9,22,22/09/97,1800,15.2,f,1.5
1997,9,23,23/09/97,1600,17,f,1.5
1997,9,23,23/09/97,1600,26,m,1.5
1997,9,23,23/09/97,NA,14,f,1.5
1997,9,23,23/09/97,1100,12,f,1.5
1997,9,23,23/09/97,NA,15,f,1.5
1997,9,23,23/09/97,1800,16,f,1.5
1997,9,23,23/09/97,1500,13,f,1.5
1998,9,7,07/09/98,1450,10,f,1.5
1998,9,7,07/09/98,1550,15,f,1.5
1998,9,7,07/09/98,1850,12.5,f,1.5
1998,9,7,07/09/98,1700,16,m,1.5
1998,9,7,07/09/98,1450,16,m,1.5
1998,9,7,07/09/98,1530,15,m,1.5
1998,9,7,07/09/98,2200,16,m,1.5
1998,9,7,07/09/98,NA,17.5,m,1.5
1998,9,7,07/09/98,1400,17.5,m,1.5
1998,9,7,07/09/98,NA,17.5,m,1.5
1998,9,7,07/09/98,1780,18,f,1.5
1998,9,7,07/09/98,1800,15,m,1.5
1998,9,7,07/09/98,2000,18,m,1.5
1998,9,7,07/09/98,1700,15.5,m,1.5
1998,9,7,07/09/98,2500,18.5,m,1.5
1998,9,7,07/09/98,800,13,m,1.5
1998,9,7,07/09/98,1300,14,m,1.5
1998,9,7,07/09/98,700,12,m,1.5
1998,9,7,07/09/98,2100,17.5,f,1.5
1998,9,7,07/09/98,1800,15,m,1.5
1998,9,7,07/09/98,NA,15.5,m,1.5
1998,9,7,07/09/98,NA,17,f,1.5
1998,9,7,07/09/98,1190,18.8,m,1.5
1998,9,7,07/09/98,NA,11,f,1.5
1998,9,7,07/09/98,1600,16,f,1.5
1998,9,8,08/09/98,1700,17,m,1.5
1998,9,8,08/09/98,1100,10,m,1.5
1998,9,8,08/09/98,1060,12.5,f,1.5
1998,9,8,08/09/98,1060,12.5,f,1.5
1998,9,8,08/09/98,NA,17,f,1.5
1998,9,8,08/09/98,850,14,f,1.5
1998,9,8,08/09/98,1450,17.5,f,1.5
1998,9,8,08/09/98,1450,16.5,m,1.5
1998,9,8,08/09/98,1800,16,m,1.5
1998,9,8,08/09/98,1530,16,m,1.5
1998,9,8,08/09/98,1200,16.2,f,1.5
1998,9,8,08/09/98,1200,16.2,m,1.5
1998,9,8,08/09/98,1800,16,m,1.5
1998,9,8,08/09/98,1600,19,f,1.5
1998,9,8,08/09/98,1600,18,m,1.5
1998,9,8,08/09/98,1900,16,m,1.5
1998,9,8,08/09/98,2300,19,f,1.5
1998,9,8,08/09/98,1500,18,f,1.5
1998,9,8,08/09/98,1500,12.5,f,1.5
1998,9,8,08/09/98,1800,15,m,1.5
1998,9,8,08/09/98,1500,13,f,1.5
1998,9,8,08/09/98,800,11.5,f,1.5
1998,9,8,08/09/98,880,7,m,1.5
1998,9,8,08/09/98,800,19,f,1.5
1998,9,8,08/09/98,2100,15.5,m,1.5
1998,9,8,08/09/98,2000,12,f,1.5
1998,9,8,08/09/98,1200,12.5,m,1.5
1998,9,8,08/09/98,1800,15,f,1.5
1998,9,8,08/09/98,1800,13.5,f,1.5
1998,9,8,08/09/98,1400,15.5,m,1.5
1998,9,8,08/09/98,1000,16,f,1.5
1998,9,8,08/09/98,1800,11.5,f,1.5
1998,9,8,08/09/98,1900,13.8,f,1.5
1998,9,8,08/09/98,1200,15,f,1.5
1998,9,8,08/09/98,1500,13,f,1.5
1998,9,8,08/09/98,NA,17.5,m,1.5
1998,9,8,08/09/98,1900,15,f,1.5
1998,9,9,09/09/98,1700,15.5,m,1.5
1998,9,9,09/09/98,1800,18,m,1.5
1998,9,9,09/09/98,1800,16.5,m,1.5
1998,9,9,09/09/98,1850,17,f,1.5
1998,9,9,09/09/98,1360,16.2,f,1.5
1998,9,9,09/09/98,1800,15,f,1.5
1998,9,9,09/09/98,1800,15,f,1.5
1998,9,9,09/09/98,1530,17.9,f,1.5
1998,9,9,09/09/98,1450,20.7,m,1.5
1998,9,9,09/09/98,2300,15,m,1.5
1998,9,9,09/09/98,1400,13,m,1.5
1998,9,9,09/09/98,1600,16.8,f,1.5
1998,9,9,09/09/98,1900,16,f,1.5
1998,9,9,09/09/98,1900,19,f,1.5
1998,9,9,09/09/98,1800,14.5,m,1.5
1998,9,9,09/09/98,1100,12,m,1.5
1998,9,9,09/09/98,NA,11.5,f,1.5
1998,9,9,09/09/98,800,17.5,f,1.5
1998,9,9,09/09/98,2100,13.5,f,1.5
1998,9,9,09/09/98,1800,12,f,1.5
1998,9,9,09/09/98,NA,18,f,1.5
1998,9,10,10/09/98,1550,19.5,f,1.5
1998,9,10,10/09/98,1850,16,m,1.5
1998,9,10,10/09/98,1700,13.8,m,1.5
1998,9,10,10/09/98,1240,13,f,1.5
1998,9,10,10/09/98,1050,13.2,m,1.5
1998,9,10,10/09/98,1600,17.5,m,1.5
1998,9,10,10/09/98,1450,17.2,f,1.5
1998,9,10,10/09/98,1600,20.5,m,1.5
1998,9,10,10/09/98,2200,17,m,1.5
1998,9,10,10/09/98,1530,16,m,1.5
1998,9,10,10/09/98,1750,16,m,1.5
1998,9,10,10/09/98,1600,16,f,1.5
1998,9,10,10/09/98,1900,18,f,1.5
1998,9,10,10/09/98,1800,15,m,1.5
1998,9,10,10/09/98,1600,15.2,m,1.5
1998,9,10,10/09/98,1600,15,f,1.5
1998,9,10,10/09/98,1800,17,m,1.5
1998,9,10,10/09/98,1400,15.5,m,1.5
1998,9,10,10/09/98,1200,15.8,m,1.5
1998,9,10,10/09/98,1100,13,f,1.5
1998,9,10,10/09/98,1600,14,f,1.5
1998,9,10,10/09/98,1850,14,m,1.5
1998,9,10,10/09/98,1600,12.5,f,1.5
1998,9,10,10/09/98,1700,15.5,f,1.5
1998,9,10,10/09/98,1500,15.5,m,1.5
1998,9,10,10/09/98,2000,20,m,1.5
1998,9,10,10/09/98,NA,16.5,f,1.5
1998,9,10,10/09/98,NA,17.5,m,1.5
1998,9,10,10/09/98,1500,10.5,f,1.5
1998,9,12,12/09/98,1900,13,f,1.5
1998,9,12,12/09/98,1850,15.8,f,1.5
1998,9,12,12/09/98,1600,13.4,m,1.5
1998,9,12,12/09/98,1900,18,f,1.5
1998,9,12,12/09/98,800,14.5,f,1.5
1998,9,12,12/09/98,1000,13,f,1.5
1998,9,12,12/09/98,2000,13,f,1.5
1998,9,12,12/09/98,2000,12,f,1.5
1998,9,13,13/09/98,1360,17.5,m,1.5
1998,9,13,13/09/98,1900,18.5,f,1.5
1998,9,13,13/09/98,1430,15.8,f,1.5
1998,9,13,13/09/98,1600,16,m,1.5
1998,9,13,13/09/98,950,9,m,1.5
1998,9,13,13/09/98,1200,10,m,1.5
1998,9,13,13/09/98,1800,15.8,f,1.5
1998,9,13,13/09/98,1800,14,m,1.5
1998,9,13,13/09/98,1100,18,f,1.5
1998,9,14,14/09/98,1000,13.5,f,1.5
1998,9,14,14/09/98,NA,16,f,1.5
1998,9,14,14/09/98,1900,14.5,f,1.5
1998,9,14,14/09/98,1900,16,f,1.5
1998,9,14,14/09/98,NA,13,f,1.5
1998,9,14,14/09/98,1900,12,f,1.5
1998,9,14,14/09/98,NA,9.5,f,1.5
1998,9,14,14/09/98,NA,15,f,1.5
1998,9,15,15/09/98,1300,17.5,m,1.5
1998,9,15,15/09/98,1700,13.1,f,1.5
1998,9,15,15/09/98,1750,15,m,1.5
1998,9,15,15/09/98,1900,14.5,f,1.5
1998,9,15,15/09/98,1800,17,f,1.5
1998,9,15,15/09/98,NA,18,m,1.5
1998,9,15,15/09/98,600,15,f,1.5
1998,9,16,16/09/98,1700,19,m,1.5
1998,9,16,16/09/98,1200,17,m,1.5
1998,9,16,16/09/98,1650,17.5,f,1.5
1998,9,16,16/09/98,700,12,f,1.5
1998,9,16,16/09/98,1500,13,f,1.5
1998,9,16,16/09/98,1700,13.5,f,1.5
1998,9,16,16/09/98,1600,10.9,f,1.5
1998,9,17,17/09/98,1550,16.5,m,1.5
1998,9,17,17/09/98,1600,13.5,f,1.5
1998,9,17,17/09/98,1200,13,f,1.5
1998,9,17,17/09/98,1800,14,f,1.5
1998,9,17,17/09/98,1800,20,f,1.5
1998,9,17,17/09/98,1700,15,m,1.5
1998,9,18,18/09/98,1360,17,f,1.5
1998,9,18,18/09/98,1450,16,f,1.5
1998,9,18,18/09/98,1700,16.5,m,1.5
1998,9,18,18/09/98,1000,10,f,1.5
1998,9,19,19/09/98,1700,20,f,1.5
1998,9,19,19/09/98,1400,13,f,1.5
1998,9,19,19/09/98,1900,15.5,f,1.5
1998,9,19,19/09/98,NA,14,f,1.5
1998,9,19,19/09/98,1600,15,f,1.5
1998,9,19,19/09/98,1600,11,f,1.5
1998,9,19,19/09/98,1500,13.5,f,1.5
1998,9,21,21/09/98,1700,18.2,f,1.5
1998,9,21,21/09/98,1450,16,f,1.5
1998,9,21,21/09/98,800,17.5,f,1.5
1998,9,21,21/09/98,NA,12,f,1.5
1998,9,21,21/09/98,1100,10,f,1.5
1998,9,21,21/09/98,1000,16.5,m,1.5
1998,9,21,21/09/98,1700,11,f,1.5
1998,9,21,21/09/98,NA,16,f,1.5
1998,9,21,21/09/98,950,12,m,1.5
1998,9,21,21/09/98,1600,9,f,1.5
1998,9,21,21/09/98,NA,13.5,f,1.5
1998,9,21,21/09/98,NA,11,f,1.5
1998,9,22,22/09/98,800,15.5,f,1.5
1998,9,22,22/09/98,NA,16.5,m,1.5
1998,9,22,22/09/98,1700,11.5,f,1.5
1998,9,22,22/09/98,NA,16,f,1.5
1998,9,22,22/09/98,2000,20,f,1.5
1998,9,22,22/09/98,1800,12,f,1.5
1998,9,23,23/09/98,1900,16.8,f,1.5
1998,9,23,23/09/98,1500,19,f,1.5
1998,9,23,23/09/98,2100,18.5,f,1.5
1998,9,23,23/09/98,2000,15.5,f,1.5
1999,9,7,07/09/99,1900,13.8,m,1.5
1999,9,7,07/09/99,1550,16.4,f,1.5
1999,9,7,07/09/99,1000,14,m,1.5
1999,9,7,07/09/99,1700,11.5,m,1.5
1999,9,7,07/09/99,1700,17,m,1.5
1999,9,7,07/09/99,1670,14,m,1.5
1999,9,7,07/09/99,1200,14,m,1.5
1999,9,7,07/09/99,1600,15,m,1.5
1999,9,7,07/09/99,1800,18,m,1.5
1999,9,7,07/09/99,1800,18,m,1.5
1999,9,7,07/09/99,1450,15,f,1.5
1999,9,7,07/09/99,2000,13.5,m,1.5
1999,9,7,07/09/99,1800,17,m,1.5
1999,9,7,07/09/99,2200,12.5,f,1.5
1999,9,7,07/09/99,1530,17,f,1.5
1999,9,7,07/09/99,1530,19.5,m,1.5
1999,9,7,07/09/99,1530,19,m,1.5
1999,9,7,07/09/99,NA,18.5,f,1.5
1999,9,7,07/09/99,1800,19,m,1.5
1999,9,7,07/09/99,1800,16,f,1.5
1999,9,7,07/09/99,NA,16.5,f,1.5
1999,9,7,07/09/99,650,10,m,1.5
1999,9,7,07/09/99,850,13,f,1.5
1999,9,7,07/09/99,1500,18,m,1.5
1999,9,7,07/09/99,1650,16,m,1.5
1999,9,7,07/09/99,NA,19,m,1.5
1999,9,7,07/09/99,2600,18,f,1.5
1999,9,7,07/09/99,1900,13.5,f,1.5
1999,9,7,07/09/99,2200,23,m,1.5
1999,9,7,07/09/99,1430,14,f,1.5
1999,9,7,07/09/99,1900,17,m,1.5
1999,9,7,07/09/99,1800,17.5,f,1.5
1999,9,7,07/09/99,1600,19.5,m,1.5
1999,9,7,07/09/99,1900,17,m,1.5
1999,9,7,07/09/99,1900,17,m,1.5
1999,9,7,07/09/99,600,12,f,1.5
1999,9,7,07/09/99,1600,10,m,1.5
1999,9,7,07/09/99,NA,11.6,m,1.5
1999,9,7,07/09/99,1450,11,f,1.5
1999,9,7,07/09/99,1800,19.5,f,1.5
1999,9,7,07/09/99,1800,15.5,m,1.5
1999,9,7,07/09/99,1600,15,m,1.5
1999,9,7,07/09/99,NA,11.5,m,1.5
1999,9,7,07/09/99,NA,13.5,m,1.5
1999,9,7,07/09/99,NA,13,f,1.5
1999,9,7,07/09/99,1200,14,f,1.5
1999,9,7,07/09/99,800,14,m,1.5
1999,9,7,07/09/99,1100,11,f,1.5
1999,9,7,07/09/99,1700,18,m,1.5
1999,9,7,07/09/99,1800,17,m,1.5
1999,9,7,07/09/99,1780,19,f,1.5
1999,9,7,07/09/99,1190,18,m,1.5
1999,9,7,07/09/99,1600,17,m,1.5
1999,9,7,07/09/99,1500,12,m,1.5
1999,9,7,07/09/99,1300,10,f,1.5
1999,9,8,08/09/99,550,14.5,m,1.5
1999,9,8,08/09/99,1800,13.5,f,1.5
1999,9,8,08/09/99,1700,14,m,1.5
1999,9,8,08/09/99,2300,15,f,1.5
1999,9,8,08/09/99,800,16.2,m,1.5
1999,9,8,08/09/99,1570,19,f,1.5
1999,9,8,08/09/99,1570,15.5,m,1.5
1999,9,8,08/09/99,1700,10.8,f,1.5
1999,9,8,08/09/99,2300,15,m,1.5
1999,9,8,08/09/99,650,14.5,f,1.5
1999,9,8,08/09/99,1600,14.5,f,1.5
1999,9,8,08/09/99,1600,17.5,m,1.5
1999,9,8,08/09/99,2000,15,f,1.5
1999,9,8,08/09/99,2200,18,m,1.5
1999,9,8,08/09/99,1850,16,m,1.5
1999,9,8,08/09/99,1800,11,m,1.5
1999,9,8,08/09/99,2600,15.5,m,1.5
1999,9,8,08/09/99,2300,17.5,m,1.5
1999,9,8,08/09/99,1430,15,m,1.5
1999,9,8,08/09/99,1600,19.5,m,1.5
1999,9,8,08/09/99,1600,12,m,1.5
1999,9,8,08/09/99,1280,16.3,m,1.5
1999,9,8,08/09/99,1900,16,m,1.5
1999,9,8,08/09/99,2300,16,m,1.5
1999,9,8,08/09/99,1400,13.2,m,1.5
1999,9,8,08/09/99,1400,15.8,m,1.5
1999,9,8,08/09/99,1600,10.5,f,1.5
1999,9,8,08/09/99,1600,15,m,1.5
1999,9,8,08/09/99,1700,12,m,1.5
1999,9,8,08/09/99,1800,16,f,1.5
