stn,time,tre200d0
SLFSIM,20170605,3
SLFSIM,20170606,2.1
SLFSIM,20170607,0.8
SLFSIM,20170608,5.2
SLFSIM,20170609,6.8
SLFSIM,20170610,7.8
SLFSIM,20170611,12.3
SLFSIM,20170612,12.2
SLFSIM,20170613,12.7
SLFSIM,20170614,10.8
SLFSIM,20170615,10.6
SLFSIM,20170616,8.4
SLFSIM,20170617,6.7
SLFSIM,20170618,8.6
SLFSIM,20170619,10.2
SLFSIM,20170620,12.3
SLFSIM,20170621,12.2
SLFSIM,20170622,13.1
SLFSIM,20170623,13.3
SLFSIM,20170624,13
SLFSIM,20170625,8.9
SLFSIM,20170626,9.2
SLFSIM,20170627,6.8
SLFSIM,20170628,4.2
SLFSIM,20170629,2
SLFSIM,20170630,1.2
SLFSIM,20170701,2.4
SLFSIM,20170702,4.1
SLFSIM,20170703,7
SLFSIM,20170704,8.3
SLFSIM,20170705,10.3
SLFSIM,20170706,12.3
SLFSIM,20170707,12.9
SLFSIM,20170708,12.4
SLFSIM,20170709,9.9
SLFSIM,20170710,7.4
SLFSIM,20170711,7.7
SLFSIM,20170712,8.9
SLFSIM,20170713,9
SLFSIM,20170714,6.7
SLFSIM,20170715,4
SLFSIM,20170716,6.3
SLFSIM,20170717,9.1
SLFSIM,20170718,9.3
SLFSIM,20170719,9.7
SLFSIM,20170720,8.5
SLFSIM,20170721,7.7
SLFSIM,20170722,8.4
SLFSIM,20170723,8.6
SLFSIM,20170724,5.2
SLFSIM,20170725,1.8
SLFSIM,20170726,2.1
SLFSIM,20170727,7.5
SLFSIM,20170728,10.4
SLFSIM,20170729,9.6
SLFSIM,20170730,10
SLFSIM,20170731,10.4
SLFSIM,20170801,11.6
SLFSIM,20170802,13.7
SLFSIM,20170803,13.6
SLFSIM,20170804,14.1
SLFSIM,20170805,13.7
SLFSIM,20170806,9.1
SLFSIM,20170807,7.7
SLFSIM,20170808,6.8
SLFSIM,20170809,7.3
SLFSIM,20170810,5.4
SLFSIM,20170811,1.2
SLFSIM,20170812,2.7
SLFSIM,20170813,7.2
SLFSIM,20170814,6.8
SLFSIM,20170815,9.6
SLFSIM,20170816,9.2
SLFSIM,20170817,9.7
SLFSIM,20170818,9.1
SLFSIM,20170819,6.7
SLFSIM,20170820,3.1
SLFSIM,20170821,6.1
SLFSIM,20170822,7.8
SLFSIM,20170823,10.6
SLFSIM,20170824,10.6
SLFSIM,20170825,10.2
SLFSIM,20170826,11.8
SLFSIM,20170827,12.6
SLFSIM,20170828,11.4
SLFSIM,20170829,11.1
SLFSIM,20170830,10.4
SLFSIM,20170831,7.3
SLFSIM,20170901,3.2
SLFSIM,20170902,-1.4
SLFSIM,20170903,-0.2
SLFSIM,20170904,2.3
SLFSIM,20170905,7
SLFSIM,20170906,6.7
SLFSIM,20170907,5.2
SLFSIM,20170908,4.1
SLFSIM,20170909,2.9
SLFSIM,20170910,0.4
SLFSIM,20170911,4
SLFSIM,20170912,0.4
SLFSIM,20170913,3.1
SLFSIM,20170914,2
SLFSIM,20170915,-1.1
SLFSIM,20170916,-1.3
SLFSIM,20170917,-2.1
SLFSIM,20170918,-2
SLFSIM,20170919,-3.6
SLFSIM,20170920,-2.3
SLFSIM,20170921,2.7
SLFSIM,20170922,5.7
SLFSIM,20170923,5.1
SLFSIM,20170924,1.5
SLFSIM,20170925,1.9
SLFSIM,20170926,1.2
SLFSIM,20170927,1.9
SLFSIM,20170928,4.7
SLFSIM,20170929,5.3
SLFSIM,20170930,5.5
SLFSIM,20171001,2.5
SLFSIM,20171002,4.8
SLFSIM,20171003,3.3
SLFSIM,20171004,6.2
SLFSIM,20171005,7.3
SLFSIM,20171006,-2.6
SLFSIM,20171007,-0.4
SLFSIM,20171008,-0.3
SLFSIM,20171009,-0.3
SLFSIM,20171010,2.1
SLFSIM,20171011,3.4
SLFSIM,20171012,5.4
SLFSIM,20171013,8
SLFSIM,20171014,8.9
SLFSIM,20171015,8.8
SLFSIM,20171016,8.6
SLFSIM,20171017,6.8
SLFSIM,20171018,3.4
SLFSIM,20171019,3.7
SLFSIM,20171020,3.8
SLFSIM,20171021,4.2
SLFSIM,20171022,-2.9
SLFSIM,20171023,-5
SLFSIM,20171024,1.3
SLFSIM,20171025,7.1
SLFSIM,20171026,8.6
SLFSIM,20171027,1.2
SLFSIM,20171028,-0.7
SLFSIM,20171029,0.4
SLFSIM,20171030,-1.4
SLFSIM,20171031,0.2
SLFSIM,20171101,1.9
SLFSIM,20171102,1
SLFSIM,20171103,1
SLFSIM,20171104,-1.9
SLFSIM,20171105,-4
SLFSIM,20171106,-7.6
SLFSIM,20171107,-3.5
SLFSIM,20171108,-5
SLFSIM,20171109,-4.6
SLFSIM,20171110,-5.4
SLFSIM,20171111,-3.5
SLFSIM,20171112,-4.3
SLFSIM,20171113,-11.5
SLFSIM,20171114,-3.9
SLFSIM,20171115,0.5
SLFSIM,20171116,0
SLFSIM,20171117,-1
SLFSIM,20171118,-4.4
SLFSIM,20171119,-7.1
SLFSIM,20171120,-3.2
SLFSIM,20171121,-0.3
SLFSIM,20171122,0.5
SLFSIM,20171123,-2.7
SLFSIM,20171124,-2.4
SLFSIM,20171125,-5
SLFSIM,20171126,-13
SLFSIM,20171127,-10
SLFSIM,20171128,-8.4
SLFSIM,20171129,-10.1
SLFSIM,20171130,-13.8
SLFSIM,20171201,-13.7
SLFSIM,20171202,-10
SLFSIM,20171203,-11.1
SLFSIM,20171204,-8.7
SLFSIM,20171205,-4.4
SLFSIM,20171206,-1
SLFSIM,20171207,-5.1
SLFSIM,20171208,-9.1
SLFSIM,20171209,-16.1
SLFSIM,20171210,-12.9
SLFSIM,20171211,-5.7
SLFSIM,20171212,-7.7
SLFSIM,20171213,-12.3
SLFSIM,20171214,-7.7
SLFSIM,20171215,-10.2
SLFSIM,20171216,-11.8
SLFSIM,20171217,-14.6
SLFSIM,20171218,-10.6
SLFSIM,20171219,-8.5
SLFSIM,20171220,-7.2
SLFSIM,20171221,-2.7
SLFSIM,20171222,-3.2
SLFSIM,20171223,-0.9
SLFSIM,20171224,3.1
SLFSIM,20171225,-0.2
SLFSIM,20171226,-6.8
SLFSIM,20171227,-8.3
SLFSIM,20171228,-13.8
SLFSIM,20171229,-13.2
SLFSIM,20171230,-4.4
SLFSIM,20171231,-0.8
SLFSIM,20180101,-6.7
SLFSIM,20180102,-9.2
SLFSIM,20180103,-5.9
SLFSIM,20180104,-3.4
SLFSIM,20180105,-2.1
SLFSIM,20180106,-4.3
SLFSIM,20180107,-3.8
SLFSIM,20180108,-4
SLFSIM,20180109,-5.5
SLFSIM,20180110,-7.8
SLFSIM,20180111,-8.6
SLFSIM,20180112,-8
SLFSIM,20180113,-8.7
SLFSIM,20180114,-9.1
SLFSIM,20180115,-9.6
SLFSIM,20180116,-7.1
SLFSIM,20180117,-12.3
SLFSIM,20180118,-7.5
SLFSIM,20180119,-8.6
SLFSIM,20180120,-11.4
SLFSIM,20180121,-7.8
SLFSIM,20180122,-3.3
SLFSIM,20180123,-3
SLFSIM,20180124,-1.5
SLFSIM,20180125,-5.4
SLFSIM,20180126,-5.8
SLFSIM,20180127,-4.1
SLFSIM,20180128,-0.9
SLFSIM,20180129,2.1
SLFSIM,20180130,-0.1
SLFSIM,20180131,-4.1
SLFSIM,20180201,-9
SLFSIM,20180202,-11.1
SLFSIM,20180203,-13.7
SLFSIM,20180204,-13.2
SLFSIM,20180205,-11.1
SLFSIM,20180206,-9.3
SLFSIM,20180207,-7.9
SLFSIM,20180208,-8.5
SLFSIM,20180209,-10.3
SLFSIM,20180210,-11.2
SLFSIM,20180211,-6.8
SLFSIM,20180212,-13.9
SLFSIM,20180213,-15.1
SLFSIM,20180214,-12.3
SLFSIM,20180215,-3.5
SLFSIM,20180216,-0.9
SLFSIM,20180217,-5.5
SLFSIM,20180218,-8.3
SLFSIM,20180219,-9.7
SLFSIM,20180220,-12.2
SLFSIM,20180221,-10.6
SLFSIM,20180222,-9.9
SLFSIM,20180223,-7.2
SLFSIM,20180224,-4.1
SLFSIM,20180225,-11.8
SLFSIM,20180226,-20.7
SLFSIM,20180227,-21.4
SLFSIM,20180228,-20.1
SLFSIM,20180301,-11.7
SLFSIM,20180302,-5.4
SLFSIM,20180303,-6.9
SLFSIM,20180304,-6.6
SLFSIM,20180305,-7
SLFSIM,20180306,-7
SLFSIM,20180307,-8.4
SLFSIM,20180308,-8.5
SLFSIM,20180309,-6.2
SLFSIM,20180310,-4.7
SLFSIM,20180311,-3.8
SLFSIM,20180312,-3.9
SLFSIM,20180313,-6.8
SLFSIM,20180314,-5.8
SLFSIM,20180315,-6.5
SLFSIM,20180316,-6.1
SLFSIM,20180317,-6.5
SLFSIM,20180318,-7.1
SLFSIM,20180319,-10.2
SLFSIM,20180320,-12.2
SLFSIM,20180321,-13.1
SLFSIM,20180322,-9.3
SLFSIM,20180323,-8.6
SLFSIM,20180324,-9.2
SLFSIM,20180325,-7.8
SLFSIM,20180326,-7.1
SLFSIM,20180327,-7
SLFSIM,20180328,-3.9
SLFSIM,20180329,-4
SLFSIM,20180330,-4.4
SLFSIM,20180331,-6.7
SLFSIM,20180401,-8.9
SLFSIM,20180402,-5.1
SLFSIM,20180403,-5
SLFSIM,20180404,-4.1
SLFSIM,20180405,-4.3
SLFSIM,20180406,-1.8
SLFSIM,20180407,-1.2
SLFSIM,20180408,-1.3
SLFSIM,20180409,-2.2
SLFSIM,20180410,-4.3
SLFSIM,20180411,-4.7
SLFSIM,20180412,-4.1
SLFSIM,20180413,-4.7
SLFSIM,20180414,-2.1
SLFSIM,20180415,0.2
SLFSIM,20180416,0.2
SLFSIM,20180417,2.6
SLFSIM,20180418,4.3
SLFSIM,20180419,5.3
SLFSIM,20180420,5.9
SLFSIM,20180421,6.4
SLFSIM,20180422,5.6
SLFSIM,20180423,4.6
SLFSIM,20180424,4.1
SLFSIM,20180425,4.2
SLFSIM,20180426,3.5
SLFSIM,20180427,1.8
SLFSIM,20180428,1.7
SLFSIM,20180429,1.3
SLFSIM,20180430,-2.9
SLFSIM,20180501,-2.6
SLFSIM,20180502,-0.4
SLFSIM,20180503,2.7
SLFSIM,20180504,4.5
SLFSIM,20180505,4.6
SLFSIM,20180506,6.5
SLFSIM,20180507,3
SLFSIM,20180508,4.4
SLFSIM,20180509,2.1
SLFSIM,20180510,1.7
SLFSIM,20180511,2.8
SLFSIM,20180512,3.1
SLFSIM,20180513,0.8
SLFSIM,20180514,-0.7
SLFSIM,20180515,-1.2
SLFSIM,20180516,-0.8
SLFSIM,20180517,-0.1
SLFSIM,20180518,2.2
SLFSIM,20180519,1.3
SLFSIM,20180520,0.3
SLFSIM,20180521,1.3
SLFSIM,20180522,2.5
SLFSIM,20180523,3
SLFSIM,20180524,4.5
SLFSIM,20180525,6.9
SLFSIM,20180526,7.3
SLFSIM,20180527,7.1
SLFSIM,20180528,4.9
SLFSIM,20180529,4.8
SLFSIM,20180530,5.5
SLFSIM,20180531,4.8
SLFSIM,20180601,6.2
SLFSIM,20180602,7
SLFSIM,20180603,6.8
SLFSIM,20180604,5.9
SLFSIM,20180605,7
SLFSIM,20180606,5.4
SLFSIM,20180607,5.5
SLFSIM,20180608,5.2
SLFSIM,20180609,8
SLFSIM,20180610,10.3
SLFSIM,20180611,7.6
SLFSIM,20180612,5.5
SLFSIM,20180613,3
SLFSIM,20180614,4.7
SLFSIM,20180615,6.4
SLFSIM,20180616,6.8
SLFSIM,20180617,6.9
SLFSIM,20180618,7
SLFSIM,20180619,9.2
SLFSIM,20180620,9.6
SLFSIM,20180621,9.9
SLFSIM,20180622,3.7
SLFSIM,20180623,3.7
SLFSIM,20180624,3.9
SLFSIM,20180625,3.6
SLFSIM,20180626,5.6
SLFSIM,20180627,5.5
SLFSIM,20180628,5
SLFSIM,20180629,9
SLFSIM,20180630,11.4
SLFSIM,20180701,12.6
SLFSIM,20180702,11.2
SLFSIM,20180703,10.2
SLFSIM,20180704,9.5
SLFSIM,20180705,6.2
SLFSIM,20180706,5.9
SLFSIM,20180707,7.1
SLFSIM,20180708,9.2
SLFSIM,20180709,8.7
SLFSIM,20180710,7.5
SLFSIM,20180711,7
SLFSIM,20180712,7.5
SLFSIM,20180713,9.1
SLFSIM,20180714,8.8
SLFSIM,20180715,8.7
SLFSIM,20180716,8.3
SLFSIM,20180717,6.9
SLFSIM,20180718,10.1
SLFSIM,20180719,10.9
SLFSIM,20180720,9
SLFSIM,20180721,5.8
SLFSIM,20180722,6.5
SLFSIM,20180723,7.9
SLFSIM,20180724,10
SLFSIM,20180725,10.7
SLFSIM,20180726,11.5
SLFSIM,20180727,10.6
SLFSIM,20180728,10.3
SLFSIM,20180729,11.4
SLFSIM,20180730,12.9
SLFSIM,20180731,14.1
SLFSIM,20180801,13.3
SLFSIM,20180802,12.1
SLFSIM,20180803,13
SLFSIM,20180804,13.1
SLFSIM,20180805,13.6
SLFSIM,20180806,11.6
SLFSIM,20180807,9.9
SLFSIM,20180808,10
SLFSIM,20180809,8.2
SLFSIM,20180810,8.4
SLFSIM,20180811,9.2
SLFSIM,20180812,7.7
SLFSIM,20180813,6.8
SLFSIM,20180814,6.6
SLFSIM,20180815,7.8
SLFSIM,20180816,8.5
SLFSIM,20180817,8.9
SLFSIM,20180818,9.6
SLFSIM,20180819,9.8
SLFSIM,20180820,10.8
SLFSIM,20180821,10.1
SLFSIM,20180822,10
SLFSIM,20180823,9.3
SLFSIM,20180824,8.3
SLFSIM,20180825,4
SLFSIM,20180826,1.3
SLFSIM,20180827,8.4
SLFSIM,20180828,10.1
SLFSIM,20180829,8.9
SLFSIM,20180830,7.6
SLFSIM,20180831,3.4
SLFSIM,20180901,2
SLFSIM,20180902,3.8
SLFSIM,20180903,3.3
SLFSIM,20180904,5.7
SLFSIM,20180905,7.3
SLFSIM,20180906,6
SLFSIM,20180907,5.3
SLFSIM,20180908,6.6
SLFSIM,20180909,8.3
SLFSIM,20180910,8.7
SLFSIM,20180911,11.3
SLFSIM,20180912,10.6
SLFSIM,20180913,8.8
SLFSIM,20180914,7.5
SLFSIM,20180915,7.7
SLFSIM,20180916,6.3
SLFSIM,20180917,7.4
SLFSIM,20180918,6.8
SLFSIM,20180919,8.6
SLFSIM,20180920,9.4
SLFSIM,20180921,7.9
SLFSIM,20180922,8.1
SLFSIM,20180923,9.8
SLFSIM,20180924,0.1
SLFSIM,20180925,1.8
SLFSIM,20180926,7.3
SLFSIM,20180927,10.2
SLFSIM,20180928,9.1
SLFSIM,20180929,4.8
SLFSIM,20180930,4.9
SLFSIM,20181001,-2.9
SLFSIM,20181002,-0.7
SLFSIM,20181003,3.2
SLFSIM,20181004,4.5
SLFSIM,20181005,5.3
SLFSIM,20181006,2
SLFSIM,20181007,4.5
SLFSIM,20181008,4.7
SLFSIM,20181009,5.1
SLFSIM,20181010,2.7
SLFSIM,20181011,2.2
SLFSIM,20181012,4.6
SLFSIM,20181013,5
SLFSIM,20181014,1.4
SLFSIM,20181015,0.8
SLFSIM,20181016,1.5
SLFSIM,20181017,3.5
SLFSIM,20181018,4.6
SLFSIM,20181019,5.5
SLFSIM,20181020,5.4
SLFSIM,20181021,3.6
SLFSIM,20181022,2.4
SLFSIM,20181023,3.4
SLFSIM,20181024,4.6
SLFSIM,20181025,6.1
SLFSIM,20181026,2.5
SLFSIM,20181027,0.3
SLFSIM,20181028,-0.2
SLFSIM,20181029,-0.7
SLFSIM,20181030,-4.9
SLFSIM,20181031,-4.1
SLFSIM,20181101,-2.2
SLFSIM,20181102,-2
SLFSIM,20181103,0.2
SLFSIM,20181104,1
SLFSIM,20181105,-0.3
SLFSIM,20181106,-0.4
SLFSIM,20181107,-0.6
SLFSIM,20181108,-0.9
SLFSIM,20181109,-1.2
SLFSIM,20181110,-0.6
SLFSIM,20181111,-0.4
SLFSIM,20181112,0.1
SLFSIM,20181113,0.8
SLFSIM,20181114,2.6
SLFSIM,20181115,4.4
SLFSIM,20181116,0.3
SLFSIM,20181117,-7.4
SLFSIM,20181118,-7
SLFSIM,20181119,-10.9
SLFSIM,20181120,-8.4
SLFSIM,20181121,-5.6
SLFSIM,20181122,-3.6
SLFSIM,20181123,-5.8
SLFSIM,20181124,-3.9
SLFSIM,20181125,-6.5
SLFSIM,20181126,-7.1
SLFSIM,20181127,-8.9
SLFSIM,20181128,-4.5
SLFSIM,20181129,-1.6
SLFSIM,20181130,-5
SLFSIM,20181201,-5.2
SLFSIM,20181202,-3.2
SLFSIM,20181203,-0.9
SLFSIM,20181204,-3.7
SLFSIM,20181205,0
SLFSIM,20181206,-1.9
SLFSIM,20181207,-1.1
SLFSIM,20181208,-7.4
SLFSIM,20181209,-6.6
SLFSIM,20181210,-10.2
SLFSIM,20181211,-12.2
SLFSIM,20181212,-10.6
SLFSIM,20181213,-14.2
SLFSIM,20181214,-11.5
SLFSIM,20181215,-9
SLFSIM,20181216,-6.7
SLFSIM,20181217,-7.5
SLFSIM,20181218,-5.7
SLFSIM,20181219,-7.5
SLFSIM,20181220,-7.4
SLFSIM,20181221,-4.7
SLFSIM,20181222,-1.3
SLFSIM,20181223,-1.3
SLFSIM,20181224,-5.1
SLFSIM,20181225,-5.8
SLFSIM,20181226,-0.9
SLFSIM,20181227,1.7
SLFSIM,20181228,0.8
SLFSIM,20181229,-1.5
SLFSIM,20181230,-5.9
SLFSIM,20181231,-2.1
SLFSIM,20190101,-0.9
SLFSIM,20190102,-12.8
SLFSIM,20190103,-14.1
SLFSIM,20190104,-9.3
SLFSIM,20190105,-6.6
SLFSIM,20190106,-8
SLFSIM,20190107,-6.8
SLFSIM,20190108,-7.4
SLFSIM,20190109,-13.9
SLFSIM,20190110,-14.9
SLFSIM,20190111,-12.8
SLFSIM,20190112,-6.5
SLFSIM,20190113,-6.5
SLFSIM,20190114,-9.6
SLFSIM,20190115,-8
SLFSIM,20190116,-4.3
SLFSIM,20190117,-8.2
SLFSIM,20190118,-12.1
SLFSIM,20190119,-12.1
SLFSIM,20190120,-10.7
SLFSIM,20190121,-11.2
SLFSIM,20190122,-9.3
SLFSIM,20190123,-12.7
SLFSIM,20190124,-11.7
SLFSIM,20190125,-12.5
SLFSIM,20190126,-4.4
SLFSIM,20190127,-8.1
SLFSIM,20190128,-13.3
SLFSIM,20190129,-13.5
SLFSIM,20190130,-13.8
SLFSIM,20190131,-13.8
SLFSIM,20190201,-8.3
SLFSIM,20190202,-6.9
SLFSIM,20190203,-11
SLFSIM,20190204,-7
SLFSIM,20190205,-3
SLFSIM,20190206,-1.1
SLFSIM,20190207,-5
SLFSIM,20190208,-7.1
SLFSIM,20190209,-4.9
SLFSIM,20190210,-7.3
SLFSIM,20190211,-12.4
SLFSIM,20190212,-8.6
SLFSIM,20190213,-1.6
SLFSIM,20190214,2
SLFSIM,20190215,3.2
SLFSIM,20190216,2
SLFSIM,20190217,1.9
SLFSIM,20190218,-0.6
SLFSIM,20190219,-2.7
SLFSIM,20190220,-3.5
SLFSIM,20190221,-2.2
SLFSIM,20190222,-2.3
SLFSIM,20190223,-0.8
SLFSIM,20190224,2.2
SLFSIM,20190225,3.7
SLFSIM,20190226,5.1
SLFSIM,20190227,4.5
SLFSIM,20190228,1.2
SLFSIM,20190301,-5.4
SLFSIM,20190302,-5.4
SLFSIM,20190303,-2.2
SLFSIM,20190304,-5.6
SLFSIM,20190305,-6.5
SLFSIM,20190306,-5.8
SLFSIM,20190307,-4.8
SLFSIM,20190308,-5.8
SLFSIM,20190309,-4.2
SLFSIM,20190310,-2.2
SLFSIM,20190311,-11.4
SLFSIM,20190312,-9.9
SLFSIM,20190313,-9.3
SLFSIM,20190314,-8.5
SLFSIM,20190315,-3.4
SLFSIM,20190316,0.7
SLFSIM,20190317,-3.4
SLFSIM,20190318,-10.9
SLFSIM,20190319,-10.6
SLFSIM,20190320,-5.9
SLFSIM,20190321,0.4
SLFSIM,20190322,2.1
SLFSIM,20190323,3.6
SLFSIM,20190324,2.4
SLFSIM,20190325,-6
SLFSIM,20190326,-9.1
SLFSIM,20190327,-5.8
SLFSIM,20190328,-3.6
SLFSIM,20190329,-3.5
SLFSIM,20190330,-0.3
SLFSIM,20190331,0.5
SLFSIM,20190401,-0.9
SLFSIM,20190402,-3
SLFSIM,20190403,-5
SLFSIM,20190404,-5.7
SLFSIM,20190405,-2.9
SLFSIM,20190406,-3.4
SLFSIM,20190407,-3.6
SLFSIM,20190408,-3.7
SLFSIM,20190409,-2.7
SLFSIM,20190410,-3.4
SLFSIM,20190411,-3.6
SLFSIM,20190412,-3.7
SLFSIM,20190413,-5.1
SLFSIM,20190414,-8.2
SLFSIM,20190415,-4.4
SLFSIM,20190416,-4
SLFSIM,20190417,-1.2
SLFSIM,20190418,-2
SLFSIM,20190419,-1.6
SLFSIM,20190420,0.3
SLFSIM,20190421,0.6
SLFSIM,20190422,-1.3
SLFSIM,20190423,-1.3
SLFSIM,20190424,-0.8
SLFSIM,20190425,-1.5
SLFSIM,20190426,-3.7
SLFSIM,20190427,-3.7
SLFSIM,20190428,-8
SLFSIM,20190429,-6.9
SLFSIM,20190430,-2.8
SLFSIM,20190501,0.6
SLFSIM,20190502,-1.1
SLFSIM,20190503,-2.9
SLFSIM,20190504,-4.3
SLFSIM,20190505,-11
SLFSIM,20190506,-8.5
SLFSIM,20190507,-3.5
SLFSIM,20190508,-3.9
SLFSIM,20190509,-2.6
SLFSIM,20190510,0.1
SLFSIM,20190511,-1.8
SLFSIM,20190512,-6.4
SLFSIM,20190513,-2.2
SLFSIM,20190514,-4.1
SLFSIM,20190515,-4.1
SLFSIM,20190516,-1.1
SLFSIM,20190517,-2.3
SLFSIM,20190518,-0.8
SLFSIM,20190519,-0.1
SLFSIM,20190520,-0.2
SLFSIM,20190521,-0.1
SLFSIM,20190522,0.6
SLFSIM,20190523,3.4
SLFSIM,20190524,3.7
SLFSIM,20190525,2.1
SLFSIM,20190526,1.8
SLFSIM,20190527,-
SLFSIM,20190528,-
SLFSIM,20190529,-
SLFSIM,20190530,-
SLFSIM,20190531,-
SLFSIM,20190601,-
SLFSIM,20190602,-
SLFSIM,20190603,-
SLFSIM,20190604,-
SLFSIM,20190605,-
SLFSIM,20190606,-
SLFSIM,20190607,-
SLFSIM,20190608,-
SLFSIM,20190609,-
SLFSIM,20190610,-
SLFSIM,20190611,-
SLFSIM,20190612,-
SLFSIM,20190613,-
SLFSIM,20190614,-
SLFSIM,20190615,-
SLFSIM,20190616,-
SLFSIM,20190617,-
SLFSIM,20190618,-
SLFSIM,20190619,-
SLFSIM,20190620,-
SLFSIM,20190621,-
SLFSIM,20190622,-
SLFSIM,20190623,-
SLFSIM,20190624,-
SLFSIM,20190625,-
SLFSIM,20190626,-
SLFSIM,20190627,-
SLFSIM,20190628,-
SLFSIM,20190629,-
SLFSIM,20190630,-
SLFSIM,20190701,-
SLFSIM,20190702,-
SLFSIM,20190703,-
SLFSIM,20190704,-
SLFSIM,20190705,-
SLFSIM,20190706,-
SLFSIM,20190707,-
SLFSIM,20190708,-
SLFSIM,20190709,-
SLFSIM,20190710,-
SLFSIM,20190711,-
SLFSIM,20190712,-
SLFSIM,20190713,-
SLFSIM,20190714,-
SLFSIM,20190715,-
SLFSIM,20190716,-
SLFSIM,20190717,-
SLFSIM,20190718,-
SLFSIM,20190719,-
SLFSIM,20190720,-
SLFSIM,20190721,-
SLFSIM,20190722,-
SLFSIM,20190723,-
SLFSIM,20190724,-
SLFSIM,20190725,-
SLFSIM,20190726,-
SLFSIM,20190727,-
SLFSIM,20190728,-
SLFSIM,20190729,-
SLFSIM,20190730,-
SLFSIM,20190731,-
SLFSIM,20190801,-
SLFSIM,20190802,-
SLFSIM,20190803,-
SLFSIM,20190804,-
SLFSIM,20190805,-
SLFSIM,20190806,-
SLFSIM,20190807,-
SLFSIM,20190808,-
SLFSIM,20190809,-
SLFSIM,20190810,-
SLFSIM,20190811,-
SLFSIM,20190812,-
SLFSIM,20190813,-
SLFSIM,20190814,-
SLFSIM,20190815,-
SLFSIM,20190816,-
SLFSIM,20190817,-
SLFSIM,20190818,-
SLFSIM,20190819,-
SLFSIM,20190820,-
SLFSIM,20190821,-
SLFSIM,20190822,-
SLFSIM,20190823,-
SLFSIM,20190824,-
SLFSIM,20190825,-
SLFSIM,20190826,-
SLFSIM,20190827,-
SLFSIM,20190828,-
SLFSIM,20190829,-
SLFSIM,20190830,-
SLFSIM,20190831,-
SLFSIM,20190901,-
SLFSIM,20190902,-
SLFSIM,20190903,-
SLFSIM,20190904,-
SLFSIM,20190905,-
SLFSIM,20190906,-
SLFSIM,20190907,-
SLFSIM,20190908,-
SLFSIM,20190909,-
SLFSIM,20190910,-
SLFSIM,20190911,-
SLFSIM,20190912,-
SLFSIM,20190913,10.8
SLFSIM,20190914,10.6
SLFSIM,20190915,11.4
SLFSIM,20190916,10.3
SLFSIM,20190917,8.8
SLFSIM,20190918,7.9
SLFSIM,20190919,5.6
SLFSIM,20190920,5.7
SLFSIM,20190921,4.4
SLFSIM,20190922,4.1
SLFSIM,20190923,1.9
SLFSIM,20190924,3.1
SLFSIM,20190925,3.4
SLFSIM,20190926,4.5
SLFSIM,20190927,4.1
SLFSIM,20190928,4.4
SLFSIM,20190929,4
SLFSIM,20190930,5.6
SLFSIM,20191001,4.1
SLFSIM,20191002,1
SLFSIM,20191003,-2.4
SLFSIM,20191004,0
SLFSIM,20191005,0
SLFSIM,20191006,0.5
SLFSIM,20191007,-0.5
SLFSIM,20191008,7
SLFSIM,20191009,1.6
SLFSIM,20191010,0
SLFSIM,20191011,2.6
SLFSIM,20191012,5.7
SLFSIM,20191013,6.8
SLFSIM,20191014,3.5
SLFSIM,20191015,1.5
SLFSIM,20191016,0.1
SLFSIM,20191017,0.5
SLFSIM,20191018,-0.2
SLFSIM,20191019,2.1
SLFSIM,20191020,3.1
SLFSIM,20191021,3.7
SLFSIM,20191022,4.3
SLFSIM,20191023,3.5
SLFSIM,20191024,1.3
SLFSIM,20191025,4.7
SLFSIM,20191026,5.2
SLFSIM,20191027,5.5
SLFSIM,20191028,3.9
SLFSIM,20191029,2.1
SLFSIM,20191030,1.2
SLFSIM,20191031,0.8
SLFSIM,20191101,-0.9
SLFSIM,20191102,-1.6
SLFSIM,20191103,-1.8
SLFSIM,20191104,-3.5
SLFSIM,20191105,-3.7
SLFSIM,20191106,-6.1
SLFSIM,20191107,-6.3
SLFSIM,20191108,-5.8
SLFSIM,20191109,-8.6
SLFSIM,20191110,-8
SLFSIM,20191111,-6.5
SLFSIM,20191112,-6.5
SLFSIM,20191113,-9.8
SLFSIM,20191114,-9.3
SLFSIM,20191115,-6.1
SLFSIM,20191116,-7.4
SLFSIM,20191117,-6.4
SLFSIM,20191118,-8.5
SLFSIM,20191119,-3.9
SLFSIM,20191120,-2.9
SLFSIM,20191121,-5.2
SLFSIM,20191122,-5.2
SLFSIM,20191123,-3.7
SLFSIM,20191124,-2.1
SLFSIM,20191125,-0.5
SLFSIM,20191126,-1.2
SLFSIM,20191127,-3.6
SLFSIM,20191128,-4.8
SLFSIM,20191129,-5.8
SLFSIM,20191130,-6.6
SLFSIM,20191201,-6.7
SLFSIM,20191202,-6.7
SLFSIM,20191203,-3.5
SLFSIM,20191204,-1
SLFSIM,20191205,-0.2
SLFSIM,20191206,-2.8
SLFSIM,20191207,-2.7
SLFSIM,20191208,-2.2
SLFSIM,20191209,-6.8
SLFSIM,20191210,-7.9
SLFSIM,20191211,-2.6
SLFSIM,20191212,-10.9
SLFSIM,20191213,-11
SLFSIM,20191214,-4
SLFSIM,20191215,-3.6
SLFSIM,20191216,-3.3
SLFSIM,20191217,-2.6
SLFSIM,20191218,-1.8
SLFSIM,20191219,-3
SLFSIM,20191220,-3.7
SLFSIM,20191221,-5.3
